       sample #	     V5	     V2
          16214	    896	    383
          16215	    891	    383
          16216	    894	    382
          16217	    903	    382
          16218	    911	    386
          16219	    913	    391
          16220	    924	    402
          16221	    928	    417
          16222	    929	    431
          16223	    929	    453
          16224	    929	    477
          16225	    927	    506
          16226	    932	    543
          16227	    938	    585
          16228	    941	    627
          16229	    949	    671
          16230	    954	    718
          16231	    961	    771
          16232	    961	    820
          16233	    958	    864
          16234	    953	    906
          16235	    953	    944
          16236	    950	    980
          16237	    947	   1014
          16238	    948	   1051
          16239	    949	   1084
          16240	    950	   1113
          16241	    952	   1135
          16242	    950	   1149
          16243	    951	   1159
          16244	    953	   1171
          16245	    951	   1180
          16246	    949	   1187
          16247	    946	   1192
          16248	    946	   1196
          16249	    946	   1204
          16250	    946	   1214
          16251	    947	   1217
          16252	    948	   1223
          16253	    948	   1229
          16254	    944	   1232
          16255	    942	   1237
          16256	    944	   1245
          16257	    945	   1249
          16258	    946	   1255
          16259	    944	   1255
          16260	    945	   1261
          16261	    942	   1267
          16262	    942	   1275
          16263	    941	   1282
          16264	    942	   1286
          16265	    941	   1290
          16266	    942	   1295
          16267	    939	   1300
          16268	    938	   1308
          16269	    941	   1314
          16270	    941	   1321
          16271	    941	   1328
          16272	    939	   1331
          16273	    937	   1338
          16274	    937	   1346
          16275	    940	   1352
          16276	    943	   1358
          16277	    939	   1362
          16278	    942	   1369
          16279	    941	   1373
          16280	    939	   1382
          16281	    941	   1390
          16282	    942	   1394
          16283	    943	   1400
          16284	    942	   1401
          16285	    943	   1406
          16286	    947	   1411
          16287	    953	   1415
          16288	    954	   1418
          16289	    957	   1419
          16290	    958	   1418
          16291	    959	   1419
          16292	    962	   1424
          16293	    964	   1424
          16294	    966	   1422
          16295	    967	   1415
          16296	    968	   1412
          16297	    968	   1407
          16298	    972	   1405
          16299	    976	   1398
          16300	    978	   1391
          16301	    977	   1383
          16302	    979	   1372
          16303	    979	   1364
          16304	    982	   1352
          16305	    985	   1343
          16306	    986	   1333
          16307	    986	   1321
          16308	    987	   1306
          16309	    986	   1294
          16310	    991	   1283
          16311	    992	   1270
          16312	    993	   1258
          16313	    994	   1243
          16314	    989	   1230
          16315	    990	   1220
          16316	    993	   1208
          16317	    993	   1196
          16318	    993	   1186
          16319	    992	   1170
          16320	    993	   1156
          16321	    989	   1145
          16322	    988	   1138
          16323	    990	   1132
          16324	    991	   1123
          16325	    988	   1112
          16326	    988	   1102
          16327	    984	   1095
          16328	    985	   1091
          16329	    987	   1086
          16330	    985	   1080
          16331	    984	   1073
          16332	    979	   1065
          16333	    978	   1062
          16334	    978	   1061
          16335	    979	   1059
          16336	    978	   1051
          16337	    977	   1048
          16338	    974	   1044
          16339	    975	   1041
          16340	    975	   1041
          16341	    974	   1038
          16342	    975	   1038
          16343	    972	   1034
          16344	    969	   1033
          16345	    971	   1033
          16346	    974	   1031
          16347	    975	   1032
          16348	    971	   1034
          16349	    969	   1029
          16350	    969	   1027
          16351	    966	   1031
          16352	    966	   1031
          16353	    969	   1033
          16354	    971	   1033
          16355	    969	   1029
          16356	    967	   1029
          16357	    967	   1033
          16358	    968	   1031
          16359	    971	   1033
          16360	    969	   1032
          16361	    968	   1031
          16362	    966	   1030
          16363	    967	   1030
          16364	    965	   1031
          16365	    969	   1033
          16366	    970	   1034
          16367	    969	   1035
          16368	    967	   1031
          16369	    965	   1031
          16370	    965	   1034
          16371	    969	   1033
          16372	    969	   1035
          16373	    967	   1032
          16374	    966	   1030
          16375	    966	   1033
          16376	    967	   1035
          16377	    968	   1032
          16378	    967	   1033
          16379	    966	   1032
          16380	    964	   1028
          16381	    965	   1029
          16382	    966	   1031
          16383	    970	   1034
          16384	    970	   1032
          16385	    967	   1027
          16386	    967	   1025
          16387	    965	   1025
          16388	    967	   1027
          16389	    969	   1028
          16390	    968	   1026
          16391	    966	   1023
          16392	    964	   1020
          16393	    962	   1022
          16394	    964	   1023
          16395	    965	   1023
          16396	    964	   1022
          16397	    962	   1017
          16398	    960	   1017
          16399	    960	   1015
          16400	    961	   1017
          16401	    962	   1017
          16402	    963	   1016
          16403	    964	   1010
          16404	    963	   1010
          16405	    960	   1012
          16406	    960	   1011
          16407	    964	   1010
          16408	    962	   1011
          16409	    960	   1008
          16410	    959	   1005
          16411	    958	   1005
          16412	    958	   1006
          16413	    960	   1007
          16414	    960	   1008
          16415	    960	   1004
          16416	    958	   1001
          16417	    957	   1001
          16418	    959	   1003
          16419	    960	   1004
          16420	    960	   1003
          16421	    957	   1001
          16422	    957	    998
          16423	    956	    998
          16424	    959	   1000
          16425	    961	   1001
          16426	    961	   1001
          16427	    960	    998
          16428	    958	    996
          16429	    959	    997
          16430	    958	    999
          16431	    961	    999
          16432	    960	    999
          16433	    958	    996
          16434	    959	    995
          16435	    959	    995
          16436	    957	    997
          16437	    959	    997
          16438	    961	    997
          16439	    960	    992
          16440	    960	    993
          16441	    958	    994
          16442	    961	    998
          16443	    962	    999
          16444	    961	   1000
          16445	    960	    995
          16446	    959	    995
          16447	    958	    994
          16448	    957	    995
          16449	    958	    996
          16450	    959	    995
          16451	    960	    995
          16452	    960	    991
          16453	    960	    993
          16454	    961	    996
          16455	    962	    995
          16456	    963	    996
          16457	    964	    992
          16458	    961	    991
          16459	    959	    993
          16460	    960	    996
          16461	    961	    998
          16462	    962	    996
          16463	    956	    993
          16464	    956	    993
          16465	    957	    991
          16466	    960	    994
          16467	    962	    994
          16468	    962	    994
          16469	    963	    991
          16470	    962	    991
          16471	    960	    993
          16472	    962	    993
          16473	    963	    994
          16474	    964	    993
          16475	    964	    995
          16476	    962	    991
          16477	    962	    996
          16478	    962	    995
          16479	    965	    999
          16480	    966	   1000
          16481	    967	   1005
          16482	    964	   1014
          16483	    964	   1052
          16484	    968	   1122
          16485	    977	   1200
          16486	    985	   1212
          16487	    996	   1159
          16488	   1028	   1109
          16489	   1090	   1085
          16490	   1162	   1079
          16491	   1185	   1069
          16492	   1141	   1055
          16493	   1084	   1039
          16494	   1047	   1020
          16495	   1042	   1000
          16496	   1049	    971
          16497	   1051	    942
          16498	   1055	    905
          16499	   1052	    863
          16500	   1051	    814
          16501	   1050	    773
          16502	   1052	    738
          16503	   1054	    707
          16504	   1052	    677
          16505	   1048	    647
          16506	   1042	    613
          16507	   1036	    577
          16508	   1041	    543
          16509	   1043	    512
          16510	   1040	    489
          16511	   1036	    469
          16512	   1031	    451
          16513	   1026	    436
          16514	   1021	    426
          16515	   1013	    419
          16516	   1001	    415
          16517	    986	    407
          16518	    975	    404
          16519	    963	    398
          16520	    951	    401
          16521	    935	    404
          16522	    918	    403
          16523	    909	    401
          16524	    905	    398
          16525	    912	    402
          16526	    917	    407
          16527	    928	    412
          16528	    928	    421
          16529	    928	    432
          16530	    926	    451
          16531	    927	    480
          16532	    929	    512
          16533	    933	    549
          16534	    938	    594
          16535	    942	    638
          16536	    947	    685
          16537	    952	    738
          16538	    958	    789
          16539	    963	    837
          16540	    959	    883
          16541	    954	    922
          16542	    954	    961
          16543	    955	    996
          16544	    958	   1031
          16545	    960	   1063
          16546	    960	   1095
          16547	    959	   1123
          16548	    958	   1146
          16549	    957	   1163
          16550	    962	   1179
          16551	    967	   1192
          16552	    967	   1202
          16553	    966	   1208
          16554	    966	   1213
          16555	    965	   1221
          16556	    967	   1232
          16557	    970	   1237
          16558	    971	   1244
          16559	    968	   1247
          16560	    968	   1253
          16561	    966	   1258
          16562	    971	   1269
          16563	    975	   1274
          16564	    977	   1279
          16565	    978	   1281
          16566	    978	   1286
          16567	    978	   1290
          16568	    982	   1295
          16569	    981	   1299
          16570	    985	   1306
          16571	    984	   1307
          16572	    985	   1310
          16573	    984	   1315
          16574	    986	   1324
          16575	    987	   1327
          16576	    986	   1330
          16577	    989	   1334
          16578	    988	   1336
          16579	    986	   1344
          16580	    988	   1353
          16581	    991	   1359
          16582	    992	   1364
          16583	    994	   1368
          16584	    994	   1376
          16585	    994	   1384
          16586	    994	   1392
          16587	    993	   1398
          16588	    991	   1401
          16589	    988	   1404
          16590	    987	   1405
          16591	    984	   1411
          16592	    988	   1418
          16593	    988	   1420
          16594	    988	   1422
          16595	    989	   1421
          16596	    986	   1423
          16597	    988	   1423
          16598	    992	   1424
          16599	    997	   1425
          16600	    998	   1423
          16601	    995	   1419
          16602	    996	   1413
          16603	    996	   1409
          16604	    996	   1409
          16605	    998	   1403
          16606	    998	   1398
          16607	    998	   1388
          16608	    998	   1378
          16609	    996	   1373
          16610	    999	   1366
          16611	   1004	   1354
          16612	   1005	   1345
          16613	   1004	   1332
          16614	   1005	   1321
          16615	   1005	   1311
          16616	   1007	   1302
          16617	   1008	   1290
          16618	   1010	   1280
          16619	   1011	   1266
          16620	   1009	   1253
          16621	   1008	   1238
          16622	   1011	   1227
          16623	   1012	   1216
          16624	   1013	   1206
          16625	   1012	   1189
          16626	   1008	   1175
          16627	   1008	   1162
          16628	   1011	   1154
          16629	   1013	   1144
          16630	   1010	   1134
          16631	   1010	   1122
          16632	   1005	   1114
          16633	   1006	   1106
          16634	   1006	   1103
          16635	   1007	   1094
          16636	   1005	   1089
          16637	   1004	   1080
          16638	   1000	   1072
          16639	    999	   1067
          16640	   1001	   1065
          16641	   1000	   1060
          16642	   1000	   1057
          16643	    999	   1051
          16644	    995	   1048
          16645	    992	   1044
          16646	    994	   1043
          16647	    995	   1041
          16648	    995	   1041
          16649	    991	   1037
          16650	    992	   1032
          16651	    992	   1032
          16652	    991	   1034
          16653	    992	   1032
          16654	    993	   1032
          16655	    990	   1030
          16656	    989	   1026
          16657	    988	   1027
          16658	    989	   1029
          16659	    991	   1030
          16660	    990	   1032
          16661	    987	   1028
          16662	    985	   1025
          16663	    987	   1028
          16664	    989	   1030
          16665	    990	   1031
          16666	    990	   1029
          16667	    988	   1028
          16668	    987	   1026
          16669	    985	   1028
          16670	    988	   1030
          16671	    989	   1029
          16672	    986	   1029
          16673	    986	   1029
          16674	    985	   1026
          16675	    984	   1028
          16676	    983	   1029
          16677	    985	   1031
          16678	    985	   1029
          16679	    985	   1028
          16680	    981	   1027
          16681	    980	   1028
          16682	    984	   1031
          16683	    983	   1032
          16684	    985	   1030
          16685	    982	   1026
          16686	    979	   1027
          16687	    979	   1025
          16688	    980	   1026
          16689	    982	   1028
          16690	    981	   1028
          16691	    979	   1023
          16692	    976	   1022
          16693	    976	   1022
          16694	    979	   1023
          16695	    979	   1023
          16696	    979	   1022
          16697	    978	   1021
          16698	    978	   1017
          16699	    976	   1018
          16700	    978	   1021
          16701	    981	   1022
          16702	    979	   1020
          16703	    977	   1017
          16704	    975	   1013
          16705	    974	   1014
          16706	    976	   1014
          16707	    976	   1014
          16708	    976	   1013
          16709	    973	   1009
          16710	    970	   1006
          16711	    970	   1008
          16712	    970	   1007
          16713	    972	   1008
          16714	    974	   1008
          16715	    971	   1004
          16716	    971	   1001
          16717	    969	   1000
          16718	    969	   1004
          16719	    971	   1003
          16720	    970	   1003
          16721	    969	    999
          16722	    966	    998
          16723	    966	    996
          16724	    968	    999
          16725	    967	    998
          16726	    970	    998
          16727	    966	    996
          16728	    964	    992
          16729	    966	    994
          16730	    966	    995
          16731	    965	    996
          16732	    966	    994
          16733	    966	    991
          16734	    963	    990
          16735	    962	    991
          16736	    963	    993
          16737	    966	    990
          16738	    966	    991
          16739	    962	    988
          16740	    961	    987
          16741	    960	    988
          16742	    962	    991
          16743	    965	    991
          16744	    964	    989
          16745	    963	    990
          16746	    961	    985
          16747	    958	    986
          16748	    962	    989
          16749	    963	    989
          16750	    963	    988
          16751	    960	    986
          16752	    961	    983
          16753	    959	    986
          16754	    960	    987
          16755	    960	    987
          16756	    961	    987
          16757	    960	    986
          16758	    958	    982
          16759	    959	    983
          16760	    958	    984
          16761	    959	    986
          16762	    959	    985
          16763	    958	    985
          16764	    956	    983
          16765	    956	    984
          16766	    957	    985
          16767	    957	    986
          16768	    956	    985
          16769	    956	    984
          16770	    953	    982
          16771	    952	    983
          16772	    953	    986
          16773	    957	    984
          16774	    956	    984
          16775	    955	    982
          16776	    954	    981
          16777	    954	    981
          16778	    956	    983
          16779	    957	    986
          16780	    955	    983
          16781	    955	    981
          16782	    954	    983
          16783	    954	    982
          16784	    955	    982
          16785	    958	    987
          16786	    956	    986
          16787	    954	    983
          16788	    954	    983
          16789	    952	    984
          16790	    957	    988
          16791	    958	    989
          16792	    960	    990
          16793	    958	    995
          16794	    958	   1010
          16795	    962	   1058
          16796	    968	   1130
          16797	    976	   1169
          16798	    987	   1148
          16799	   1007	   1103
          16800	   1058	   1073
          16801	   1132	   1064
          16802	   1179	   1058
          16803	   1162	   1049
          16804	   1109	   1034
          16805	   1062	   1019
          16806	   1043	    995
          16807	   1040	    972
          16808	   1042	    944
          16809	   1043	    917
          16810	   1045	    879
          16811	   1041	    836
          16812	   1039	    796
          16813	   1042	    765
          16814	   1044	    738
          16815	   1045	    714
          16816	   1043	    684
          16817	   1038	    655
          16818	   1032	    620
          16819	   1030	    579
          16820	   1031	    538
          16821	   1031	    510
          16822	   1031	    486
          16823	   1023	    466
          16824	   1015	    448
          16825	   1008	    433
          16826	   1002	    419
          16827	    992	    415
          16828	    981	    407
          16829	    968	    401
          16830	    955	    397
          16831	    941	    398
          16832	    930	    397
          16833	    913	    397
          16834	    903	    395
          16835	    894	    392
          16836	    895	    393
          16837	    902	    397
          16838	    909	    401
          16839	    914	    408
          16840	    919	    417
          16841	    919	    427
          16842	    916	    443
          16843	    916	    468
          16844	    919	    499
          16845	    922	    531
          16846	    925	    566
          16847	    929	    609
          16848	    931	    650
          16849	    937	    699
          16850	    946	    753
          16851	    951	    800
          16852	    952	    843
          16853	    949	    880
          16854	    946	    920
          16855	    942	    960
          16856	    945	    994
          16857	    944	   1028
          16858	    942	   1060
          16859	    944	   1087
          16860	    939	   1112
          16861	    942	   1136
          16862	    944	   1152
          16863	    947	   1165
          16864	    948	   1174
          16865	    952	   1179
          16866	    947	   1188
          16867	    948	   1196
          16868	    951	   1205
          16869	    950	   1213
          16870	    952	   1219
          16871	    948	   1223
          16872	    951	   1227
          16873	    948	   1237
          16874	    951	   1243
          16875	    954	   1250
          16876	    953	   1255
          16877	    951	   1258
          16878	    951	   1262
          16879	    949	   1270
          16880	    950	   1280
          16881	    954	   1288
          16882	    954	   1294
          16883	    956	   1298
          16884	    956	   1304
          16885	    955	   1310
          16886	    957	   1320
          16887	    959	   1330
          16888	    959	   1333
          16889	    957	   1338
          16890	    958	   1347
          16891	    960	   1352
          16892	    961	   1360
          16893	    965	   1365
          16894	    963	   1371
          16895	    961	   1372
          16896	    963	   1374
          16897	    964	   1382
          16898	    968	   1385
          16899	    971	   1394
          16900	    973	   1397
          16901	    974	   1398
          16902	    976	   1401
          16903	    974	   1405
          16904	    978	   1409
          16905	    978	   1411
          16906	    977	   1410
          16907	    977	   1411
          16908	    978	   1411
          16909	    977	   1412
          16910	    980	   1415
          16911	    982	   1415
          16912	    985	   1411
          16913	    982	   1414
          16914	    981	   1410
          16915	    981	   1409
          16916	    982	   1408
          16917	    984	   1404
          16918	    983	   1400
          16919	    979	   1392
          16920	    979	   1381
          16921	    981	   1373
          16922	    982	   1365
          16923	    983	   1356
          16924	    985	   1345
          16925	    982	   1333
          16926	    982	   1318
          16927	    983	   1309
          16928	    984	   1300
          16929	    986	   1289
          16930	    986	   1277
          16931	    986	   1261
          16932	    983	   1248
          16933	    981	   1238
          16934	    983	   1229
          16935	    987	   1217
          16936	    985	   1205
          16937	    986	   1194
          16938	    982	   1180
          16939	    983	   1168
          16940	    982	   1160
          16941	    985	   1151
          16942	    982	   1139
          16943	    980	   1130
          16944	    978	   1116
          16945	    975	   1110
          16946	    977	   1100
          16947	    978	   1096
          16948	    977	   1088
          16949	    976	   1079
          16950	    972	   1072
          16951	    971	   1067
          16952	    972	   1062
          16953	    971	   1058
          16954	    972	   1052
          16955	    971	   1046
          16956	    968	   1043
          16957	    968	   1040
          16958	    968	   1039
          16959	    968	   1038
          16960	    964	   1033
          16961	    964	   1032
          16962	    962	   1027
          16963	    962	   1028
          16964	    962	   1027
          16965	    964	   1030
          16966	    960	   1025
          16967	    960	   1024
          16968	    960	   1023
          16969	    957	   1023
          16970	    959	   1023
          16971	    962	   1025
          16972	    960	   1024
          16973	    959	   1023
          16974	    958	   1021
          16975	    957	   1023
          16976	    959	   1023
          16977	    961	   1024
          16978	    963	   1024
          16979	    960	   1023
          16980	    959	   1023
          16981	    957	   1021
          16982	    959	   1024
          16983	    960	   1025
          16984	    957	   1025
          16985	    956	   1023
          16986	    954	   1022
          16987	    954	   1022
          16988	    955	   1024
          16989	    955	   1025
          16990	    956	   1025
          16991	    955	   1026
          16992	    954	   1020
          16993	    952	   1023
          16994	    951	   1024
          16995	    953	   1024
          16996	    952	   1023
          16997	    953	   1022
          16998	    950	   1019
          16999	    950	   1021
          17000	    952	   1021
          17001	    952	   1023
          17002	    951	   1023
          17003	    951	   1018
          17004	    949	   1018
          17005	    948	   1017
          17006	    949	   1019
          17007	    950	   1017
          17008	    952	   1017
          17009	    949	   1015
          17010	    946	   1011
          17011	    946	   1012
          17012	    946	   1014
          17013	    949	   1013
          17014	    949	   1010
          17015	    949	   1008
          17016	    948	   1006
          17017	    947	   1006
          17018	    948	   1006
          17019	    948	   1004
          17020	    947	   1002
          17021	    946	   1003
          17022	    945	    999
          17023	    943	   1001
          17024	    945	   1000
          17025	    947	   1000
          17026	    944	   1000
          17027	    942	    996
          17028	    943	    994
          17029	    943	    994
          17030	    945	    995
          17031	    946	    994
          17032	    945	    992
          17033	    943	    992
          17034	    942	    989
          17035	    942	    988
          17036	    944	    991
          17037	    946	    991
          17038	    943	    993
          17039	    943	    987
          17040	    942	    987
          17041	    942	    987
          17042	    943	    988
          17043	    946	    989
          17044	    944	    987
          17045	    943	    983
          17046	    942	    984
          17047	    940	    983
          17048	    940	    985
          17049	    942	    984
          17050	    944	    985
          17051	    943	    980
          17052	    940	    981
          17053	    940	    980
          17054	    943	    982
          17055	    944	    983
          17056	    944	    982
          17057	    941	    981
          17058	    940	    979
          17059	    940	    980
          17060	    942	    981
          17061	    944	    982
          17062	    946	    980
          17063	    943	    979
          17064	    942	    976
          17065	    939	    978
          17066	    942	    983
          17067	    944	    981
          17068	    944	    979
          17069	    944	    978
          17070	    942	    976
          17071	    941	    980
          17072	    944	    980
          17073	    947	    982
          17074	    947	    977
          17075	    944	    978
          17076	    943	    975
          17077	    942	    975
          17078	    943	    979
          17079	    945	    981
          17080	    946	    980
          17081	    946	    978
          17082	    942	    976
          17083	    944	    977
          17084	    944	    979
          17085	    947	    982
          17086	    948	    979
          17087	    947	    978
          17088	    944	    975
          17089	    942	    978
          17090	    948	    979
          17091	    950	    979
          17092	    947	    980
          17093	    947	    978
          17094	    947	    979
          17095	    948	    979
          17096	    953	    984
          17097	    952	    987
          17098	    954	    995
          17099	    954	   1018
          17100	    956	   1083
          17101	    960	   1171
          17102	    969	   1200
          17103	    983	   1150
          17104	   1015	   1091
          17105	   1086	   1059
          17106	   1150	   1049
          17107	   1153	   1039
          17108	   1103	   1022
          17109	   1049	   1004
          17110	   1029	    979
          17111	   1028	    946
          17112	   1029	    909
          17113	   1029	    867
          17114	   1030	    822
          17115	   1030	    775
          17116	   1030	    736
          17117	   1031	    702
          17118	   1029	    673
          17119	   1024	    643
          17120	   1022	    608
          17121	   1020	    567
          17122	   1020	    526
          17123	   1020	    491
          17124	   1017	    469
          17125	   1009	    451
          17126	   1004	    432
          17127	   1000	    418
          17128	    991	    408
          17129	    976	    399
          17130	    961	    392
          17131	    945	    391
          17132	    934	    388
          17133	    922	    388
          17134	    905	    387
          17135	    889	    381
          17136	    883	    384
          17137	    886	    386
          17138	    898	    390
          17139	    907	    393
          17140	    915	    398
          17141	    916	    409
          17142	    914	    420
          17143	    915	    443
          17144	    917	    470
          17145	    920	    505
          17146	    922	    544
          17147	    925	    588
          17148	    930	    636
          17149	    938	    688
          17150	    948	    744
          17151	    952	    794
          17152	    949	    842
          17153	    944	    882
          17154	    942	    925
          17155	    939	    966
          17156	    938	   1003
          17157	    940	   1041
          17158	    940	   1077
          17159	    936	   1104
          17160	    939	   1126
          17161	    939	   1144
          17162	    942	   1158
          17163	    946	   1170
          17164	    948	   1180
          17165	    947	   1187
          17166	    943	   1193
          17167	    946	   1202
          17168	    944	   1212
          17169	    949	   1219
          17170	    948	   1226
          17171	    947	   1229
          17172	    944	   1233
          17173	    944	   1241
          17174	    944	   1249
          17175	    947	   1256
          17176	    945	   1262
          17177	    945	   1264
          17178	    945	   1270
          17179	    946	   1277
          17180	    949	   1285
          17181	    954	   1289
          17182	    954	   1297
          17183	    955	   1301
          17184	    953	   1306
          17185	    953	   1314
          17186	    956	   1320
          17187	    956	   1328
          17188	    954	   1335
          17189	    954	   1338
          17190	    953	   1343
          17191	    954	   1350
          17192	    954	   1359
          17193	    957	   1367
          17194	    958	   1375
          17195	    956	   1376
          17196	    954	   1383
          17197	    960	   1391
          17198	    964	   1398
          17199	    968	   1404
          17200	    967	   1408
          17201	    969	   1407
          17202	    969	   1410
          17203	    968	   1413
          17204	    974	   1419
          17205	    978	   1422
          17206	    980	   1422
          17207	    979	   1419
          17208	    978	   1416
          17209	    978	   1415
          17210	    979	   1416
          17211	    982	   1413
          17212	    984	   1408
          17213	    984	   1403
          17214	    983	   1394
          17215	    983	   1387
          17216	    983	   1382
          17217	    986	   1374
          17218	    986	   1365
          17219	    986	   1351
          17220	    984	   1337
          17221	    988	   1326
          17222	    989	   1317
          17223	    989	   1305
          17224	    990	   1290
          17225	    988	   1275
          17226	    987	   1259
          17227	    987	   1247
          17228	    990	   1237
          17229	    991	   1224
          17230	    990	   1213
          17231	    989	   1197
          17232	    988	   1180
          17233	    986	   1169
          17234	    989	   1161
          17235	    989	   1148
          17236	    985	   1137
          17237	    984	   1122
          17238	    982	   1111
          17239	    979	   1102
          17240	    981	   1092
          17241	    984	   1087
          17242	    982	   1079
          17243	    979	   1071
          17244	    974	   1063
          17245	    969	   1059
          17246	    970	   1058
          17247	    972	   1055
          17248	    970	   1051
          17249	    970	   1044
          17250	    968	   1041
          17251	    965	   1043
          17252	    966	   1040
          17253	    967	   1039
          17254	    965	   1037
          17255	    962	   1033
          17256	    963	   1032
          17257	    961	   1031
          17258	    964	   1032
          17259	    968	   1030
          17260	    968	   1030
          17261	    965	   1025
          17262	    963	   1022
          17263	    961	   1021
          17264	    965	   1021
          17265	    963	   1021
          17266	    964	   1017
          17267	    963	   1013
          17268	    963	   1008
          17269	    963	   1009
          17270	    965	   1011
          17271	    968	   1010
          17272	    965	   1009
          17273	    963	   1006
          17274	    962	   1003
          17275	    963	   1005
          17276	    964	   1007
          17277	    967	   1009
          17278	    966	   1010
          17279	    966	   1010
          17280	    964	   1009
          17281	    961	   1007
          17282	    959	   1011
          17283	    960	   1010
          17284	    953	   1010
          17285	    952	   1009
          17286	    951	   1006
          17287	    951	   1006
          17288	    953	   1009
          17289	    954	   1012
          17290	    953	   1010
          17291	    949	   1005
          17292	    948	   1005
          17293	    948	   1004
          17294	    949	   1007
          17295	    951	   1006
          17296	    949	   1005
          17297	    947	   1001
          17298	    947	   1001
          17299	    946	   1000
          17300	    948	   1002
          17301	    949	   1001
          17302	    948	   1001
          17303	    949	    997
          17304	    947	    994
          17305	    944	    996
          17306	    945	    997
          17307	    945	    994
          17308	    948	    993
          17309	    947	    991
          17310	    947	    986
          17311	    946	    988
          17312	    944	    989
          17313	    944	    987
          17314	    943	    988
          17315	    944	    984
          17316	    945	    984
          17317	    944	    983
          17318	    945	    984
          17319	    945	    983
          17320	    946	    983
          17321	    944	    981
          17322	    943	    979
          17323	    942	    980
          17324	    941	    980
          17325	    943	    980
          17326	    942	    980
          17327	    941	    978
          17328	    941	    976
          17329	    940	    977
          17330	    944	    977
          17331	    946	    981
          17332	    947	    976
          17333	    945	    976
          17334	    943	    973
          17335	    942	    976
          17336	    943	    976
          17337	    945	    979
          17338	    946	    979
          17339	    948	    978
          17340	    948	    974
          17341	    946	    976
          17342	    946	    978
          17343	    949	    978
          17344	    949	    977
          17345	    948	    975
          17346	    946	    974
          17347	    944	    973
          17348	    945	    977
          17349	    947	    980
          17350	    945	    976
          17351	    944	    975
          17352	    942	    972
          17353	    942	    974
          17354	    944	    976
          17355	    947	    976
          17356	    945	    976
          17357	    943	    974
          17358	    942	    974
          17359	    942	    976
          17360	    945	    977
          17361	    946	    975
          17362	    947	    976
          17363	    949	    977
          17364	    948	    972
          17365	    948	    975
          17366	    949	    978
          17367	    951	    980
          17368	    948	    977
          17369	    947	    973
          17370	    947	    974
          17371	    948	    976
          17372	    950	    977
          17373	    954	    976
          17374	    955	    978
          17375	    954	    977
          17376	    952	    974
          17377	    953	    977
          17378	    954	    979
          17379	    955	    980
          17380	    955	    980
          17381	    957	    981
          17382	    957	    983
          17383	    957	    988
          17384	    960	   1008
          17385	    963	   1057
          17386	    968	   1141
          17387	    973	   1196
          17388	    979	   1170
          17389	    998	   1109
          17390	   1055	   1075
          17391	   1131	   1065
          17392	   1172	   1058
          17393	   1139	   1047
          17394	   1077	   1035
          17395	   1042	   1024
          17396	   1038	   1010
          17397	   1044	    985
          17398	   1048	    954
          17399	   1048	    909
          17400	   1048	    861
          17401	   1049	    810
          17402	   1052	    759
          17403	   1053	    708
          17404	   1051	    651
          17405	   1047	    599
          17406	   1041	    558
          17407	   1038	    529
          17408	   1039	    509
          17409	   1043	    491
          17410	   1047	    478
          17411	   1047	    462
          17412	   1044	    441
          17413	   1044	    422
          17414	   1040	    412
          17415	   1033	    404
          17416	   1020	    401
          17417	   1008	    394
          17418	   1000	    388
          17419	    988	    388
          17420	    972	    389
          17421	    954	    386
          17422	    939	    386
          17423	    935	    383
          17424	    940	    386
          17425	    945	    388
          17426	    947	    398
          17427	    947	    406
          17428	    942	    420
          17429	    934	    437
          17430	    926	    461
          17431	    927	    493
          17432	    928	    528
          17433	    932	    565
          17434	    937	    611
          17435	    940	    656
          17436	    937	    707
          17437	    935	    758
          17438	    938	    806
          17439	    940	    851
          17440	    943	    899
          17441	    940	    940
          17442	    939	    978
          17443	    940	   1015
          17444	    942	   1044
          17445	    944	   1072
          17446	    944	   1100
          17447	    942	   1123
          17448	    944	   1142
          17449	    942	   1158
          17450	    945	   1170
          17451	    946	   1183
          17452	    947	   1187
          17453	    948	   1195
          17454	    947	   1201
          17455	    948	   1211
          17456	    952	   1219
          17457	    956	   1227
          17458	    956	   1235
          17459	    956	   1239
          17460	    955	   1246
          17461	    955	   1255
          17462	    956	   1264
          17463	    956	   1273
          17464	    955	   1281
          17465	    956	   1285
          17466	    957	   1295
          17467	    958	   1301
          17468	    962	   1311
          17469	    962	   1319
          17470	    963	   1326
          17471	    962	   1332
          17472	    958	   1340
          17473	    962	   1349
          17474	    962	   1358
          17475	    965	   1366
          17476	    964	   1374
          17477	    963	   1380
          17478	    964	   1387
          17479	    964	   1396
          17480	    967	   1404
          17481	    971	   1411
          17482	    970	   1414
          17483	    970	   1420
          17484	    969	   1427
          17485	    971	   1430
          17486	    976	   1435
          17487	    978	   1437
          17488	    979	   1442
          17489	    981	   1441
          17490	    981	   1439
          17491	    985	   1441
          17492	    987	   1441
          17493	    991	   1440
          17494	    992	   1436
          17495	    992	   1429
          17496	    993	   1422
          17497	    992	   1419
          17498	    994	   1415
          17499	    998	   1407
          17500	    998	   1401
          17501	    998	   1388
          17502	    999	   1373
          17503	    998	   1366
          17504	   1002	   1354
          17505	   1001	   1343
          17506	   1003	   1328
          17507	   1001	   1313
          17508	   1001	   1298
          17509	   1002	   1285
          17510	   1005	   1273
          17511	   1008	   1261
          17512	   1008	   1246
          17513	   1004	   1231
          17514	   1005	   1215
          17515	   1002	   1205
