       sample #	     V5	   MLII
          16562	    994	   1014
          16563	    992	   1018
          16564	    993	   1019
          16565	   1001	   1019
          16566	    995	   1016
          16567	    993	   1017
          16568	    991	   1017
          16569	    993	   1019
          16570	    995	   1023
          16571	    998	   1021
          16572	    994	   1018
          16573	    995	   1015
          16574	    990	   1015
          16575	    988	   1017
          16576	    992	   1020
          16577	    997	   1020
          16578	    993	   1021
          16579	    989	   1017
          16580	    988	   1015
          16581	    988	   1017
          16582	    992	   1020
          16583	    994	   1022
          16584	    992	   1021
          16585	    990	   1016
          16586	    987	   1017
          16587	    987	   1016
          16588	    990	   1019
          16589	    992	   1016
          16590	    990	   1017
          16591	    987	   1015
          16592	    986	   1015
          16593	    984	   1016
          16594	    991	   1018
          16595	    989	   1018
          16596	    987	   1017
          16597	    982	   1013
          16598	    982	   1012
          16599	    982	   1014
          16600	    983	   1016
          16601	    985	   1016
          16602	    986	   1015
          16603	    984	   1012
          16604	    979	   1009
          16605	    982	   1014
          16606	    984	   1018
          16607	    986	   1015
          16608	    986	   1013
          16609	    984	   1012
          16610	    982	   1010
          16611	    980	   1011
          16612	    983	   1013
          16613	    986	   1015
          16614	    986	   1013
          16615	    985	   1014
          16616	    981	   1011
          16617	    981	   1013
          16618	    982	   1013
          16619	    982	   1014
          16620	    980	   1013
          16621	    980	   1011
          16622	    976	   1012
          16623	    980	   1013
          16624	    982	   1018
          16625	    984	   1016
          16626	    985	   1016
          16627	    983	   1013
          16628	    978	   1011
          16629	    978	   1013
          16630	    981	   1015
          16631	    984	   1015
          16632	    984	   1012
          16633	    985	   1010
          16634	    979	   1011
          16635	    980	   1013
          16636	    980	   1017
          16637	    982	   1016
          16638	    984	   1015
          16639	    981	   1014
          16640	    982	   1012
          16641	    978	   1013
          16642	    984	   1016
          16643	    985	   1017
          16644	    987	   1014
          16645	    983	   1009
          16646	    981	   1011
          16647	    980	   1011
          16648	    983	   1015
          16649	    983	   1015
          16650	    986	   1014
          16651	    983	   1011
          16652	    981	   1011
          16653	    978	   1012
          16654	    981	   1016
          16655	    983	   1016
          16656	    986	   1014
          16657	    982	   1010
          16658	    978	   1008
          16659	    980	   1012
          16660	    982	   1016
          16661	    985	   1015
          16662	    986	   1014
          16663	    984	   1012
          16664	    983	   1013
          16665	    982	   1016
          16666	    984	   1015
          16667	    988	   1017
          16668	    985	   1016
          16669	    982	   1014
          16670	    983	   1014
          16671	    983	   1014
          16672	    985	   1018
          16673	    989	   1017
          16674	    989	   1016
          16675	    985	   1013
          16676	    984	   1013
          16677	    987	   1020
          16678	    991	   1024
          16679	    995	   1025
          16680	    996	   1025
          16681	    995	   1024
          16682	    993	   1022
          16683	    990	   1024
          16684	    994	   1026
          16685	    996	   1027
          16686	   1000	   1027
          16687	   1000	   1027
          16688	    998	   1027
          16689	    998	   1030
          16690	   1002	   1031
          16691	   1003	   1032
          16692	   1001	   1029
          16693	    997	   1026
          16694	    995	   1024
          16695	    996	   1025
          16696	    994	   1026
          16697	    996	   1025
          16698	    988	   1022
          16699	    988	   1022
          16700	    985	   1019
          16701	    986	   1025
          16702	    991	   1028
          16703	    992	   1026
          16704	    992	   1026
          16705	    985	   1024
          16706	    985	   1023
          16707	    986	   1029
          16708	    991	   1029
          16709	    994	   1032
          16710	    996	   1028
          16711	    995	   1022
          16712	    992	   1022
          16713	    989	   1021
          16714	    987	   1023
          16715	    987	   1023
          16716	    985	   1020
          16717	    980	   1015
          16718	    979	   1016
          16719	    981	   1019
          16720	    983	   1023
          16721	    983	   1021
          16722	    982	   1020
          16723	    982	   1016
          16724	    979	   1015
          16725	    981	   1018
          16726	    983	   1018
          16727	    984	   1018
          16728	    985	   1017
          16729	    979	   1015
          16730	    979	   1012
          16731	    979	   1015
          16732	    978	   1018
          16733	    981	   1019
          16734	    983	   1015
          16735	    979	   1013
          16736	    980	   1012
          16737	    979	   1017
          16738	    979	   1018
          16739	    981	   1018
          16740	    981	   1015
          16741	    977	   1011
          16742	    979	   1011
          16743	    977	   1016
          16744	    979	   1017
          16745	    986	   1020
          16746	    985	   1020
          16747	    980	   1019
          16748	    982	   1021
          16749	    983	   1027
          16750	    987	   1035
          16751	    991	   1040
          16752	    994	   1048
          16753	    993	   1056
          16754	    994	   1070
          16755	   1002	   1080
          16756	   1006	   1096
          16757	   1001	   1116
          16758	    984	   1141
          16759	    967	   1170
          16760	    958	   1204
          16761	    950	   1237
          16762	    939	   1273
          16763	    930	   1302
          16764	    915	   1331
          16765	    912	   1368
          16766	    918	   1406
          16767	    934	   1438
          16768	    958	   1446
          16769	    990	   1425
          16770	   1011	   1374
          16771	   1023	   1294
          16772	   1023	   1208
          16773	   1002	   1126
          16774	    971	   1071
          16775	    934	   1035
          16776	    907	   1014
          16777	    901	   1005
          16778	    901	   1008
          16779	    915	   1010
          16780	    939	   1014
          16781	    962	   1014
          16782	    973	   1012
          16783	    979	   1005
          16784	    977	   1003
          16785	    981	   1001
          16786	    987	   1001
          16787	    990	    999
          16788	    988	    996
          16789	    985	    992
          16790	    985	    992
          16791	    986	    996
          16792	    993	    995
          16793	    998	    996
          16794	    998	    993
          16795	    998	    990
          16796	    995	    988
          16797	    995	    991
          16798	    998	    995
          16799	   1002	    999
          16800	   1003	    997
          16801	   1002	    991
          16802	    999	    989
          16803	    999	    992
          16804	    999	    994
          16805	   1003	    995
          16806	   1005	    994
          16807	   1001	    989
          16808	    999	    988
          16809	    999	    990
          16810	   1001	    992
          16811	   1006	    989
          16812	   1004	    990
          16813	   1001	    985
          16814	   1002	    984
          16815	    999	    988
          16816	   1003	    991
          16817	   1005	    990
          16818	   1006	    986
          16819	   1007	    985
          16820	   1007	    985
          16821	   1005	    987
          16822	   1011	    989
          16823	   1013	    989
          16824	   1008	    988
          16825	   1008	    987
          16826	   1006	    983
          16827	   1009	    985
          16828	   1010	    987
          16829	   1015	    990
          16830	   1017	    987
          16831	   1013	    986
          16832	   1010	    986
          16833	   1009	    988
          16834	   1014	    989
          16835	   1018	    988
          16836	   1017	    990
          16837	   1015	    984
          16838	   1012	    987
          16839	   1010	    987
          16840	   1016	    991
          16841	   1019	    992
          16842	   1019	    991
          16843	   1020	    989
          16844	   1015	    987
          16845	   1015	    991
          16846	   1020	    994
          16847	   1026	    994
          16848	   1022	    993
          16849	   1021	    990
          16850	   1021	    991
          16851	   1020	    997
          16852	   1023	    998
          16853	   1028	   1000
          16854	   1026	    996
          16855	   1027	    998
          16856	   1026	    996
          16857	   1027	    998
          16858	   1030	   1005
          16859	   1035	   1008
          16860	   1029	   1009
          16861	   1032	   1009
          16862	   1034	   1010
          16863	   1033	   1014
          16864	   1038	   1020
          16865	   1043	   1022
          16866	   1041	   1022
          16867	   1041	   1024
          16868	   1039	   1029
          16869	   1040	   1031
          16870	   1045	   1035
          16871	   1048	   1039
          16872	   1047	   1042
          16873	   1049	   1042
          16874	   1046	   1047
          16875	   1046	   1049
          16876	   1047	   1056
          16877	   1051	   1057
          16878	   1051	   1060
          16879	   1047	   1058
          16880	   1044	   1059
          16881	   1044	   1063
          16882	   1044	   1065
          16883	   1046	   1065
          16884	   1044	   1060
          16885	   1042	   1056
          16886	   1035	   1055
          16887	   1033	   1053
          16888	   1031	   1054
          16889	   1030	   1051
          16890	   1028	   1047
          16891	   1022	   1049
          16892	   1018	   1043
          16893	   1019	   1044
          16894	   1018	   1043
          16895	   1019	   1040
          16896	   1013	   1033
          16897	   1010	   1031
          16898	   1006	   1029
          16899	   1005	   1031
          16900	   1007	   1029
          16901	   1007	   1029
          16902	   1005	   1027
          16903	   1002	   1020
          16904	    998	   1022
          16905	    998	   1024
          16906	   1002	   1025
          16907	   1002	   1022
          16908	   1000	   1019
          16909	    998	   1020
          16910	    993	   1020
          16911	    993	   1022
          16912	    997	   1024
          16913	   1000	   1024
          16914	   1001	   1021
          16915	    995	   1019
          16916	    992	   1021
          16917	    992	   1023
          16918	    996	   1025
          16919	    999	   1023
          16920	    996	   1020
          16921	    995	   1015
          16922	    994	   1016
          16923	    993	   1016
          16924	    997	   1019
          16925	    997	   1018
          16926	    997	   1017
          16927	    994	   1012
          16928	    992	   1011
          16929	    993	   1015
          16930	    992	   1017
          16931	    993	   1016
          16932	    994	   1012
          16933	    992	   1008
          16934	    991	   1010
          16935	    990	   1008
          16936	    991	   1014
          16937	    992	   1014
          16938	    992	   1014
          16939	    991	   1010
          16940	    989	   1009
          16941	    991	   1010
          16942	    992	   1011
          16943	    994	   1015
          16944	    991	   1010
          16945	    992	   1007
          16946	    990	   1008
          16947	    993	   1011
          16948	    992	   1012
          16949	    996	   1013
          16950	    995	   1011
          16951	    992	   1009
          16952	    990	   1009
          16953	    992	   1014
          16954	    994	   1016
          16955	   1000	   1014
          16956	    996	   1015
          16957	    993	   1008
          16958	    990	   1011
          16959	    990	   1011
          16960	    992	   1012
          16961	    995	   1015
          16962	    993	   1013
          16963	    989	   1012
          16964	    990	   1011
          16965	    988	   1012
          16966	    992	   1012
          16967	    994	   1013
          16968	    994	   1011
          16969	    991	   1011
          16970	    988	   1010
          16971	    988	   1010
          16972	    989	   1011
          16973	    993	   1011
          16974	    991	   1010
          16975	    987	   1007
          16976	    984	   1007
          16977	    986	   1011
          16978	    988	   1012
          16979	    990	   1011
          16980	    990	   1007
          16981	    986	   1004
          16982	    985	   1007
          16983	    983	   1007
          16984	    987	   1011
          16985	    989	   1013
          16986	    987	   1009
          16987	    984	   1007
          16988	    981	   1006
          16989	    984	   1005
          16990	    985	   1009
          16991	    985	   1009
          16992	    984	   1009
          16993	    985	   1005
          16994	    981	   1003
          16995	    981	   1007
          16996	    981	   1007
          16997	    984	   1007
          16998	    984	   1006
          16999	    981	   1003
          17000	    980	   1004
          17001	    977	   1005
          17002	    981	   1006
          17003	    985	   1007
          17004	    982	   1006
          17005	    979	   1003
          17006	    975	   1002
          17007	    979	   1007
          17008	    982	   1008
          17009	    984	   1006
          17010	    985	   1004
          17011	    981	   1001
          17012	    977	   1002
          17013	    979	   1005
          17014	    979	   1006
          17015	    983	   1008
          17016	    982	   1004
          17017	    979	   1004
          17018	    976	   1003
          17019	    975	   1005
          17020	    980	   1006
          17021	    980	   1005
          17022	    980	   1003
          17023	    978	   1000
          17024	    976	   1002
          17025	    977	   1004
          17026	    978	   1008
          17027	    980	   1009
          17028	    980	   1005
          17029	    977	   1003
          17030	    976	   1001
          17031	    978	   1004
          17032	    976	   1006
          17033	    983	   1008
          17034	    982	   1004
          17035	    978	   1002
          17036	    977	   1002
          17037	    978	   1002
          17038	    978	   1002
          17039	    979	   1004
          17040	    980	   1001
          17041	    976	   1002
          17042	    976	   1001
          17043	    977	   1005
          17044	    979	   1006
          17045	    980	   1004
          17046	    981	   1004
          17047	    977	   1001
          17048	    977	   1000
          17049	    976	   1005
          17050	    978	   1009
          17051	    979	   1009
          17052	    980	   1005
          17053	    978	   1003
          17054	    974	   1002
          17055	    976	   1006
          17056	    979	   1008
          17057	    981	   1006
          17058	    981	   1007
          17059	    976	   1003
          17060	    977	   1003
          17061	    979	   1004
          17062	    978	   1007
          17063	    979	   1005
          17064	    984	   1002
          17065	    982	   1002
          17066	    980	   1004
          17067	    983	   1010
          17068	    988	   1012
          17069	    985	   1015
          17070	    985	   1012
          17071	    988	   1011
          17072	    984	   1010
          17073	    985	   1011
          17074	    986	   1016
          17075	    992	   1017
          17076	    992	   1018
          17077	    993	   1017
          17078	    992	   1016
          17079	    987	   1019
          17080	    992	   1019
          17081	    995	   1019
          17082	    994	   1017
          17083	    988	   1012
          17084	    983	   1009
          17085	    981	   1013
          17086	    984	   1012
          17087	    986	   1015
          17088	    985	   1011
          17089	    983	   1007
          17090	    981	   1009
          17091	    982	   1012
          17092	    983	   1018
          17093	    985	   1019
          17094	    986	   1018
          17095	    984	   1015
          17096	    985	   1013
          17097	    988	   1012
          17098	    985	   1013
          17099	    987	   1011
          17100	    985	   1008
          17101	    979	   1003
          17102	    971	   1000
          17103	    972	   1005
          17104	    974	   1005
          17105	    976	   1008
          17106	    978	   1007
          17107	    974	   1008
          17108	    974	   1006
          17109	    974	   1005
          17110	    976	   1006
          17111	    978	   1006
          17112	    976	   1004
          17113	    972	   1004
          17114	    970	   1006
          17115	    973	   1008
          17116	    975	   1007
          17117	    979	   1010
          17118	    978	   1008
          17119	    972	   1006
          17120	    971	   1005
          17121	    970	   1006
          17122	    974	   1006
          17123	    977	   1006
          17124	    974	   1004
          17125	    970	   1003
          17126	    970	   1002
          17127	    970	   1004
          17128	    975	   1009
          17129	    978	   1010
          17130	    975	   1010
          17131	    972	   1008
          17132	    970	   1011
          17133	    978	   1015
          17134	    979	   1023
          17135	    981	   1029
          17136	    983	   1033
          17137	    986	   1043
          17138	    987	   1052
          17139	    993	   1069
          17140	   1001	   1083
          17141	   1000	   1099
          17142	    989	   1123
          17143	    972	   1150
          17144	    957	   1182
          17145	    948	   1217
          17146	    935	   1251
          17147	    919	   1282
          17148	    903	   1313
          17149	    897	   1352
          17150	    904	   1397
          17151	    923	   1432
          17152	    954	   1439
          17153	    990	   1400
          17154	   1014	   1315
          17155	   1019	   1207
          17156	   1003	   1107
          17157	    959	   1048
          17158	    921	   1020
          17159	    903	   1005
          17160	    902	   1001
          17161	    907	   1000
          17162	    920	   1002
          17163	    942	   1005
          17164	    965	   1006
          17165	    976	   1004
          17166	    980	    999
          17167	    975	    994
          17168	    975	    990
          17169	    978	    991
          17170	    983	    993
          17171	    985	    990
          17172	    987	    986
          17173	    985	    980
          17174	    985	    978
          17175	    985	    982
          17176	    989	    985
          17177	    993	    984
          17178	    993	    982
          17179	    990	    978
          17180	    988	    979
          17181	    990	    981
          17182	    992	    984
          17183	    994	    982
          17184	    992	    976
          17185	    990	    975
          17186	    988	    975
          17187	    993	    977
          17188	    994	    980
          17189	    996	    981
          17190	    995	    977
          17191	    992	    974
          17192	    989	    975
          17193	    989	    977
          17194	    992	    980
          17195	    996	    979
          17196	    995	    979
          17197	    994	    972
          17198	    989	    973
          17199	    991	    977
          17200	    992	    981
          17201	    996	    981
          17202	    995	    975
          17203	    994	    971
          17204	    994	    972
          17205	    995	    972
          17206	    995	    977
          17207	   1000	    978
          17208	    998	    973
          17209	    995	    969
          17210	    993	    970
          17211	    994	    973
          17212	    995	    979
          17213	   1000	    979
          17214	    999	    977
          17215	    995	    973
          17216	    994	    970
          17217	    997	    970
          17218	   1000	    976
          17219	   1003	    977
          17220	   1002	    977
          17221	   1001	    975
          17222	    998	    975
          17223	   1001	    976
          17224	   1003	    977
          17225	   1006	    976
          17226	   1006	    974
          17227	   1005	    973
          17228	   1003	    975
          17229	   1007	    977
          17230	   1010	    982
          17231	   1013	    982
          17232	   1013	    980
          17233	   1011	    976
          17234	   1011	    980
          17235	   1011	    984
          17236	   1015	    988
          17237	   1019	    988
          17238	   1019	    987
          17239	   1017	    986
          17240	   1017	    986
          17241	   1014	    992
          17242	   1019	    997
          17243	   1024	    998
          17244	   1024	   1001
          17245	   1021	    999
          17246	   1021	   1003
          17247	   1020	   1011
          17248	   1025	   1014
          17249	   1029	   1015
          17250	   1029	   1015
          17251	   1026	   1018
          17252	   1022	   1023
          17253	   1024	   1027
          17254	   1030	   1035
          17255	   1031	   1037
          17256	   1031	   1038
          17257	   1028	   1038
          17258	   1024	   1042
          17259	   1026	   1047
          17260	   1030	   1047
          17261	   1028	   1047
          17262	   1030	   1046
          17263	   1025	   1043
          17264	   1022	   1045
          17265	   1019	   1047
          17266	   1020	   1044
          17267	   1020	   1041
          17268	   1016	   1038
          17269	   1009	   1033
          17270	   1007	   1029
          17271	   1006	   1030
          17272	   1006	   1032
          17273	   1007	   1032
          17274	   1003	   1028
          17275	    997	   1022
          17276	    994	   1022
          17277	    997	   1023
          17278	    996	   1023
          17279	   1001	   1022
          17280	    999	   1018
          17281	    994	   1015
          17282	    990	   1014
          17283	    991	   1016
          17284	    990	   1020
          17285	    995	   1017
          17286	    994	   1014
          17287	    991	   1014
          17288	    987	   1012
          17289	    987	   1016
          17290	    989	   1018
          17291	    991	   1015
          17292	    990	   1013
          17293	    986	   1011
          17294	    986	   1012
          17295	    985	   1017
          17296	    988	   1016
          17297	    989	   1016
          17298	    988	   1012
          17299	    988	   1009
          17300	    984	   1012
          17301	    985	   1014
          17302	    988	   1016
          17303	    993	   1015
          17304	    993	   1013
          17305	    989	   1010
          17306	    985	   1007
          17307	    986	   1011
          17308	    987	   1013
          17309	    990	   1013
          17310	    987	   1011
          17311	    987	   1008
          17312	    989	   1009
          17313	    987	   1011
          17314	    990	   1013
          17315	    993	   1010
          17316	    990	   1008
          17317	    986	   1003
          17318	    985	   1004
          17319	    985	   1006
          17320	    984	   1010
          17321	    989	   1012
          17322	    987	   1009
          17323	    987	   1008
          17324	    985	   1006
          17325	    986	   1006
          17326	    988	   1010
          17327	    989	   1010
          17328	    989	   1007
          17329	    987	   1004
          17330	    984	   1005
          17331	    987	   1007
          17332	    989	   1010
          17333	    989	   1006
          17334	    986	   1006
          17335	    987	   1003
          17336	    984	   1004
          17337	    985	   1007
          17338	    988	   1009
          17339	    990	   1010
          17340	    990	   1007
          17341	    984	   1006
          17342	    983	   1005
          17343	    983	   1007
          17344	    986	   1011
          17345	    985	   1012
          17346	    987	   1012
          17347	    984	   1006
          17348	    983	   1006
          17349	    983	   1007
          17350	    984	   1010
          17351	    987	   1008
          17352	    989	   1008
          17353	    983	   1005
          17354	    982	   1004
          17355	    983	   1004
          17356	    986	   1007
          17357	    988	   1009
          17358	    985	   1007
          17359	    982	   1005
          17360	    979	   1004
          17361	    980	   1006
          17362	    984	   1008
          17363	    985	   1010
          17364	    985	   1006
          17365	    980	   1004
          17366	    978	   1005
          17367	    980	   1004
          17368	    982	   1008
          17369	    982	   1004
          17370	    982	   1003
          17371	    977	   1001
          17372	    975	   1003
          17373	    975	   1003
          17374	    977	   1003
          17375	    980	   1005
          17376	    979	   1004
          17377	    978	   1003
          17378	    974	   1001
          17379	    975	   1004
          17380	    979	   1004
          17381	    980	   1004
          17382	    980	   1004
          17383	    976	    999
          17384	    973	   1000
          17385	    976	   1003
          17386	    979	   1005
          17387	    981	   1004
          17388	    979	   1003
          17389	    976	   1001
          17390	    974	   1000
          17391	    976	   1002
          17392	    979	   1005
          17393	    980	   1003
          17394	    981	   1001
          17395	    978	    999
          17396	    978	   1000
          17397	    978	   1005
          17398	    980	   1004
          17399	    979	   1005
          17400	    981	   1002
          17401	    979	    998
          17402	    977	   1000
          17403	    978	   1003
          17404	    980	   1006
          17405	    981	   1005
          17406	    981	   1000
          17407	    977	   1001
          17408	    975	   1003
          17409	    978	   1001
          17410	    981	   1006
          17411	    982	   1005
          17412	    979	    999
          17413	    978	    998
          17414	    976	    999
          17415	    976	   1003
          17416	    979	   1003
          17417	    982	   1006
          17418	    982	   1002
          17419	    978	    999
          17420	    975	   1002
          17421	    976	   1003
          17422	    978	   1006
          17423	    982	   1003
          17424	    981	   1003
          17425	    978	   1001
          17426	    975	   1002
          17427	    974	   1002
          17428	    977	   1005
          17429	    982	   1004
          17430	    982	   1003
          17431	    978	    999
          17432	    977	   1001
          17433	    976	   1001
          17434	    981	   1004
          17435	    983	   1005
          17436	    983	   1002
          17437	    980	    999
          17438	    979	   1000
          17439	    980	   1000
          17440	    980	   1002
          17441	    985	   1003
          17442	    984	   1002
          17443	    980	   1001
          17444	    980	   1000
          17445	    984	   1001
          17446	    985	   1006
          17447	    989	   1006
          17448	    989	   1004
          17449	    988	   1004
          17450	    987	   1006
          17451	    990	   1011
          17452	    993	   1010
          17453	    996	   1012
          17454	    993	   1010
          17455	    992	   1009
          17456	    991	   1011
          17457	    994	   1012
          17458	    997	   1018
          17459	    999	   1018
          17460	    997	   1015
          17461	    993	   1012
          17462	    991	   1013
          17463	    992	   1011
          17464	    993	   1014
          17465	    993	   1012
          17466	    991	   1010
          17467	    987	   1005
          17468	    983	   1009
          17469	    984	   1009
          17470	    986	   1014
          17471	    990	   1010
          17472	    990	   1011
          17473	    986	   1009
          17474	    983	   1011
          17475	    986	   1014
          17476	    990	   1017
          17477	    994	   1013
          17478	    992	   1011
          17479	    990	   1007
          17480	    988	   1007
          17481	    988	   1008
          17482	    983	   1009
          17483	    984	   1009
          17484	    980	   1004
          17485	    977	   1003
          17486	    976	   1001
          17487	    978	   1006
          17488	    980	   1010
          17489	    984	   1007
          17490	    983	   1006
          17491	    979	   1002
          17492	    978	   1005
          17493	    981	   1007
          17494	    982	   1009
          17495	    985	   1007
          17496	    984	   1007
          17497	    980	   1004
          17498	    980	   1005
          17499	    980	   1008
          17500	    982	   1008
          17501	    985	   1008
          17502	    982	   1005
          17503	    980	   1004
          17504	    979	   1006
          17505	    979	   1007
          17506	    982	   1011
          17507	    982	   1010
          17508	    983	   1009
          17509	    979	   1007
          17510	    977	   1006
          17511	    979	   1010
          17512	    980	   1015
          17513	    986	   1014
          17514	    981	   1018
          17515	    983	   1018
          17516	    982	   1023
          17517	    985	   1033
          17518	    991	   1044
          17519	    996	   1058
          17520	    998	   1065
          17521	   1001	   1073
          17522	    994	   1089
          17523	    983	   1116
          17524	    968	   1145
          17525	    959	   1177
          17526	    947	   1207
          17527	    932	   1234
          17528	    913	   1265
          17529	    896	   1299
          17530	    889	   1334
          17531	    892	   1372
          17532	    904	   1411
          17533	    920	   1440
          17534	    941	   1447
          17535	    966	   1430
          17536	    992	   1376
          17537	   1011	   1292
          17538	   1013	   1195
          17539	    989	   1117
          17540	    953	   1066
          17541	    921	   1032
          17542	    907	   1015
          17543	    908	   1010
          17544	    913	   1007
          17545	    923	   1005
          17546	    939	   1005
          17547	    961	   1005
          17548	    978	   1005
          17549	    985	   1003
          17550	    986	   1002
          17551	    987	    995
          17552	    987	    991
          17553	    990	    991
          17554	    992	    992
          17555	    993	    991
          17556	    992	    989
          17557	    995	    986
          17558	    993	    986
          17559	    995	    987
          17560	    998	    987
          17561	   1002	    988
          17562	   1004	    983
          17563	   1002	    982
          17564	   1001	    985
          17565	   1002	    984
          17566	   1004	    989
          17567	   1007	    985
          17568	   1007	    983
          17569	   1005	    980
          17570	   1002	    980
          17571	   1005	    984
          17572	   1008	    985
          17573	   1010	    985
          17574	   1010	    981
          17575	   1008	    980
          17576	   1004	    980
          17577	   1005	    980
          17578	   1009	    982
          17579	   1011	    981
          17580	   1011	    979
          17581	   1006	    975
          17582	   1005	    975
          17583	   1008	    980
          17584	   1011	    981
          17585	   1014	    980
          17586	   1012	    975
          17587	   1010	    974
          17588	   1007	    974
          17589	   1009	    980
          17590	   1013	    980
          17591	   1015	    981
          17592	   1014	    978
          17593	   1013	    976
          17594	   1014	    976
          17595	   1015	    976
          17596	   1019	    980
          17597	   1019	    979
          17598	   1022	    977
          17599	   1020	    976
          17600	   1019	    975
          17601	   1021	    978
          17602	   1024	    984
          17603	   1025	    983
          17604	   1025	    980
          17605	   1022	    976
          17606	   1020	    979
          17607	   1022	    984
          17608	   1028	    985
          17609	   1030	    985
          17610	   1031	    987
          17611	   1031	    987
          17612	   1030	    987
          17613	   1033	    990
          17614	   1038	    992
          17615	   1040	    996
          17616	   1041	    996
          17617	   1038	    998
          17618	   1040	   1000
          17619	   1044	   1004
          17620	   1045	   1008
          17621	   1050	   1009
          17622	   1053	   1014
          17623	   1051	   1013
          17624	   1049	   1021
          17625	   1051	   1026
          17626	   1054	   1032
          17627	   1055	   1036
          17628	   1056	   1038
          17629	   1054	   1040
          17630	   1054	   1047
          17631	   1054	   1053
          17632	   1056	   1059
          17633	   1059	   1057
          17634	   1055	   1058
          17635	   1048	   1057
          17636	   1047	   1055
          17637	   1049	   1059
          17638	   1047	   1059
          17639	   1045	   1057
          17640	   1041	   1049
          17641	   1037	   1047
          17642	   1034	   1046
          17643	   1030	   1044
          17644	   1031	   1047
          17645	   1030	   1041
          17646	   1028	   1038
          17647	   1022	   1033
          17648	   1020	   1030
          17649	   1019	   1030
          17650	   1018	   1031
          17651	   1018	   1031
          17652	   1018	   1026
          17653	   1015	   1023
          17654	   1011	   1025
          17655	   1012	   1024
          17656	   1012	   1027
          17657	   1012	   1025
          17658	   1011	   1022
          17659	   1011	   1020
          17660	   1006	   1021
          17661	   1007	   1023
          17662	   1013	   1025
          17663	   1013	   1024
          17664	   1013	   1021
          17665	   1007	   1021
          17666	   1006	   1021
          17667	   1005	   1021
          17668	   1007	   1027
          17669	   1009	   1025
          17670	   1008	   1023
          17671	   1005	   1020
          17672	   1005	   1020
          17673	   1003	   1021
          17674	   1006	   1023
          17675	   1007	   1022
          17676	   1010	   1021
          17677	   1005	   1021
          17678	   1005	   1020
          17679	   1006	   1020
          17680	   1007	   1024
          17681	   1010	   1020
          17682	   1011	   1019
          17683	   1008	   1016
          17684	   1004	   1014
          17685	   1006	   1018
          17686	   1008	   1022
          17687	   1011	   1017
          17688	   1010	   1020
          17689	   1006	   1017
          17690	   1003	   1018
          17691	   1006	   1017
          17692	   1008	   1019
          17693	   1011	   1018
          17694	   1009	   1018
          17695	   1009	   1017
          17696	   1003	   1016
          17697	   1003	   1021
          17698	   1006	   1021
          17699	   1008	   1020
          17700	   1007	   1019
          17701	   1007	   1016
          17702	   1004	   1018
          17703	   1004	   1023
          17704	   1008	   1020
          17705	   1013	   1021
          17706	   1008	   1019
          17707	   1007	   1016
          17708	   1003	   1017
          17709	   1008	   1020
          17710	   1011	   1023
          17711	   1011	   1021
          17712	   1009	   1019
          17713	   1009	   1017
          17714	   1006	   1019
          17715	   1005	   1019
          17716	   1009	   1021
          17717	   1011	   1022
          17718	   1008	   1020
          17719	   1006	   1019
          17720	   1003	   1020
          17721	   1007	   1024
          17722	   1007	   1024
          17723	   1007	   1024
          17724	   1002	   1021
          17725	   1005	   1019
          17726	    998	   1018
          17727	    999	   1020
          17728	   1005	   1022
          17729	   1002	   1023
          17730	   1005	   1019
          17731	   1001	   1018
          17732	    998	   1017
          17733	    997	   1018
          17734	   1003	   1020
          17735	   1004	   1019
          17736	   1003	   1018
          17737	   1000	   1014
          17738	    999	   1018
          17739	   1000	   1018
          17740	   1001	   1020
          17741	   1003	   1018
          17742	   1004	   1017
          17743	    999	   1017
          17744	    996	   1018
          17745	    996	   1020
          17746	   1000	   1020
          17747	    999	   1019
          17748	    998	   1015
          17749	    996	   1013
          17750	    993	   1014
          17751	    993	   1017
          17752	    997	   1019
          17753	   1001	   1018
          17754	    999	   1017
          17755	    996	   1014
          17756	    995	   1015
          17757	    996	   1015
          17758	    997	   1018
          17759	    997	   1016
          17760	    999	   1012
          17761	    995	   1012
          17762	    990	   1013
          17763	    992	   1015
          17764	    996	   1018
          17765	    999	   1016
          17766	    997	   1015
          17767	    993	   1012
          17768	    992	   1013
          17769	    993	   1015
          17770	    995	   1017
          17771	    993	   1018
          17772	    994	   1016
          17773	    992	   1015
          17774	    990	   1015
          17775	    989	   1017
          17776	    994	   1018
          17777	    996	   1019
          17778	    995	   1016
          17779	    991	   1014
          17780	    990	   1013
          17781	    988	   1015
          17782	    993	   1018
          17783	    996	   1017
          17784	    995	   1015
          17785	    995	   1015
          17786	    992	   1012
          17787	    994	   1016
          17788	    995	   1018
          17789	    993	   1019
          17790	    994	   1016
          17791	    995	   1014
          17792	    991	   1012
          17793	    995	   1017
          17794	    995	   1018
          17795	    997	   1020
          17796	    994	   1016
          17797	    994	   1013
          17798	    993	   1014
          17799	    992	   1017
          17800	    994	   1018
          17801	    992	   1018
          17802	    996	   1016
          17803	    995	   1012
          17804	    992	   1012
          17805	    994	   1016
          17806	    994	   1018
          17807	    995	   1017
          17808	    995	   1016
          17809	    993	   1013
          17810	    989	   1014
          17811	    992	   1016
          17812	    992	   1019
          17813	    993	   1015
          17814	    995	   1015
          17815	    990	   1014
          17816	    988	   1016
          17817	    991	   1014
          17818	    995	   1018
          17819	    996	   1017
